flight_date,airline,source,destination,days_left,price
2026-09-25,SpiceJet,Kolkata,Chennai,20,6835.0
2026-10-18,Vistara,Mumbai,Bangalore,43,9382.0
2026-10-04,Air India,Mumbai,Delhi,29,6470.0
2026-10-10,GoFirst,Bangalore,Hyderabad,35,4861.0
2026-09-19,AirAsia,Delhi,Hyderabad,14,7336.0
2026-09-10,AirAsia,Bangalore,Chennai,5,7557.0
2026-10-06,Indigo,Hyderabad,Bangalore,31,4700.0
2026-09-18,GoFirst,Bangalore,Kolkata,13,7071.0
2026-09-15,SpiceJet,Mumbai,Bangalore,10,6983.0
2026-09-12,Air India,Delhi,Mumbai,7,11696.0
2026-10-06,Vistara,Mumbai,Chennai,31,9731.0
2026-10-02,Vistara,Bangalore,Mumbai,27,10065.0
2026-10-24,Indigo,Chennai,Kolkata,49,5641.0
2026-10-12,SpiceJet,Chennai,Mumbai,37,4805.0
2026-09-14,GoFirst,Mumbai,Kolkata,9,7146.0
2026-10-20,Indigo,Bangalore,Delhi,45,5383.0
2026-09-25,SpiceJet,Bangalore,Hyderabad,20,6368.0
2026-10-19,SpiceJet,Mumbai,Kolkata,44,3941.0
2026-10-24,Vistara,Hyderabad,Kolkata,49,6799.0
2026-09-22,SpiceJet,Chennai,Hyderabad,17,7603.0
2026-09-22,GoFirst,Mumbai,Hyderabad,17,6170.0
2026-09-26,Air India,Mumbai,Delhi,21,9461.0
2026-10-19,Air India,Bangalore,Delhi,44,6378.0
2026-09-26,Air India,Hyderabad,Chennai,21,8044.0
2026-10-03,Air India,Mumbai,Kolkata,28,6363.0
2026-09-18,Air India,Mumbai,Bangalore,13,7967.0
2026-09-23,Air India,Hyderabad,Bangalore,18,9437.0
2026-10-06,Vistara,Mumbai,Delhi,31,6989.0
2026-10-21,Indigo,Bangalore,Delhi,46,5474.0
2026-09-20,Air India,Kolkata,Hyderabad,15,10931.0
2026-10-09,SpiceJet,Mumbai,Delhi,34,7013.0
2026-09-27,AirAsia,Delhi,Kolkata,22,6354.0
2026-10-07,SpiceJet,Delhi,Hyderabad,32,5604.0
2026-09-16,Vistara,Mumbai,Kolkata,11,11454.0
2026-09-19,Vistara,Bangalore,Kolkata,14,10147.0
2026-10-22,Indigo,Chennai,Bangalore,47,5245.0
2026-09-23,AirAsia,Bangalore,Hyderabad,18,
2026-10-04,AirAsia,Kolkata,Chennai,29,4729.0
2026-10-17,SpiceJet,Kolkata,Hyderabad,42,4046.0
2026-09-25,GoFirst,Kolkata,Mumbai,20,7630.0
2026-09-21,AirAsia,Mumbai,Hyderabad,16,8020.0
2026-09-19,Vistara,Chennai,Mumbai,14,13817.0
2026-09-12,Vistara,Bangalore,Hyderabad,7,12343.0
2026-10-06,Indigo,Kolkata,Bangalore,31,5191.0
2026-09-16,AirAsia,Bangalore,Hyderabad,11,7515.0
2026-10-17,Vistara,Mumbai,Hyderabad,42,9162.0
2026-09-11,Vistara,Mumbai,Hyderabad,6,11501.0
2026-09-17,Indigo,Kolkata,Bangalore,12,9353.0
2026-10-13,Vistara,Hyderabad,Kolkata,38,8691.0
2026-10-19,GoFirst,Delhi,Mumbai,44,4586.0
2026-10-10,Air India,Hyderabad,Delhi,35,7075.0
2026-10-17,Vistara,Mumbai,Chennai,42,10190.0
2026-10-10,SpiceJet,Bangalore,Mumbai,35,4684.0
2026-09-17,AirAsia,Kolkata,Chennai,12,5512.0
2026-09-07,SpiceJet,Hyderabad,Kolkata,2,8832.0
2026-09-19,AirAsia,Hyderabad,Mumbai,14,6750.0
2026-10-23,Indigo,Kolkata,Chennai,48,5088.0
2026-10-12,Vistara,Chennai,Bangalore,37,6504.0
2026-10-02,GoFirst,Delhi,Mumbai,27,5812.0
2026-09-17,Air India,Bangalore,Kolkata,12,8404.0
2026-09-14,AirAsia,Bangalore,Hyderabad,9,7235.0
2026-10-17,Vistara,Hyderabad,Chennai,42,7674.0
2026-09-26,Indigo,Hyderabad,Bangalore,21,8366.0
2026-09-29,Air India,Chennai,Hyderabad,24,7356.0
2026-10-04,Indigo,Bangalore,Delhi,29,6351.0
2026-10-14,GoFirst,Kolkata,Delhi,39,4351.0
2026-10-24,Air India,Bangalore,Chennai,49,3925.0
2026-09-19,Vistara,Hyderabad,Delhi,14,10428.0
2026-09-07,AirAsia,Hyderabad,Bangalore,2,7554.0
2026-10-19,SpiceJet,Bangalore,Kolkata,44,4502.0
2026-09-22,Vistara,Mumbai,Hyderabad,17,13472.0
2026-10-01,SpiceJet,Mumbai,Kolkata,26,5602.0
2026-09-13,SpiceJet,Kolkata,Hyderabad,8,8632.0
2026-09-21,SpiceJet,Chennai,Kolkata,16,6257.0
2026-10-03,Air India,Kolkata,Mumbai,28,8416.0
2026-09-27,Air India,Kolkata,Hyderabad,22,9474.0
2026-09-23,SpiceJet,Mumbai,Delhi,18,6256.0
2026-10-24,GoFirst,Chennai,Hyderabad,49,4129.0
2026-10-01,SpiceJet,Chennai,Mumbai,26,5922.0
2026-09-22,Air India,Mumbai,Kolkata,17,8322.0
2026-09-19,GoFirst,Kolkata,Delhi,14,6354.0
2026-10-24,Vistara,Chennai,Bangalore,49,8498.0
2026-09-11,Indigo,Mumbai,Bangalore,6,8385.0
2026-10-03,Indigo,Bangalore,Delhi,28,8169.0
2026-09-20,AirAsia,Bangalore,Kolkata,15,7141.0
2026-09-28,GoFirst,Mumbai,Delhi,23,4544.0
2026-09-17,Indigo,Delhi,Bangalore,12,7594.0
2026-09-10,AirAsia,Hyderabad,Kolkata,5,8058.0
2026-09-08,GoFirst,Delhi,Kolkata,3,6658.0
2026-10-02,Air India,Kolkata,Mumbai,27,6576.0
2026-09-25,Air India,Hyderabad,Bangalore,20,10883.0
2026-10-23,SpiceJet,Hyderabad,Kolkata,48,3602.0
2026-10-21,AirAsia,Bangalore,Mumbai,46,3268.0
2026-10-09,Vistara,Bangalore,Chennai,34,9859.0
2026-10-02,AirAsia,Delhi,Chennai,27,6360.0
2026-09-08,GoFirst,Chennai,Bangalore,3,7356.0
2026-09-27,GoFirst,Bangalore,Mumbai,22,6514.0
2026-09-18,SpiceJet,Hyderabad,Delhi,13,7067.0
2026-10-17,SpiceJet,Mumbai,Chennai,42,3948.0
2026-09-15,Vistara,Kolkata,Delhi,10,11623.0
2026-09-11,GoFirst,Chennai,Kolkata,6,
2026-09-19,Air India,Hyderabad,Kolkata,14,7903.0
2026-10-02,Indigo,Delhi,Kolkata,27,7854.0
2026-09-07,Air India,Mumbai,Bangalore,2,10137.0
2026-10-08,Indigo,Chennai,Hyderabad,33,5869.0
2026-10-09,AirAsia,Bangalore,Kolkata,34,5197.0
2026-10-01,AirAsia,Hyderabad,Mumbai,26,5090.0
2026-09-17,AirAsia,Mumbai,Chennai,12,8095.0
2026-10-11,GoFirst,Mumbai,Chennai,36,4485.0
2026-09-07,Indigo,Hyderabad,Kolkata,2,9304.0
2026-09-19,Air India,Chennai,Hyderabad,14,8734.0
2026-09-12,Vistara,Hyderabad,Chennai,7,14264.0
2026-09-25,Vistara,Delhi,Hyderabad,20,12699.0
2026-09-25,AirAsia,Mumbai,Bangalore,20,5647.0
2026-09-15,AirAsia,Chennai,Bangalore,10,6094.0
2026-09-29,GoFirst,Bangalore,Mumbai,24,6690.0
2026-10-08,GoFirst,Mumbai,Bangalore,33,5642.0
2026-10-21,Vistara,Chennai,Kolkata,46,6659.0
2026-09-29,GoFirst,Kolkata,Chennai,24,4803.0
2026-09-07,AirAsia,Hyderabad,Bangalore,2,8643.0
2026-10-21,SpiceJet,Mumbai,Chennai,46,4988.0
2026-10-24,Air India,Delhi,Hyderabad,49,6343.0
2026-09-27,Indigo,Kolkata,Bangalore,22,6686.0
2026-10-02,Indigo,Delhi,Chennai,27,6727.0
2026-09-14,SpiceJet,Delhi,Hyderabad,9,6845.0
2026-10-08,SpiceJet,Mumbai,Hyderabad,33,6975.0
2026-09-19,Vistara,Delhi,Bangalore,14,12624.0
2026-09-21,Air India,Kolkata,Hyderabad,16,9189.0
2026-10-21,AirAsia,Hyderabad,Kolkata,46,3584.0
2026-10-23,AirAsia,Hyderabad,Bangalore,48,3035.0
2026-10-15,SpiceJet,Delhi,Mumbai,40,5535.0
2026-09-23,Vistara,Chennai,Kolkata,18,9182.0
2026-09-20,Vistara,Mumbai,Hyderabad,15,10228.0
2026-09-14,Vistara,Mumbai,Delhi,9,13365.0
2026-10-11,Indigo,Chennai,Hyderabad,36,6319.0
2026-10-02,Indigo,Hyderabad,Delhi,27,5665.0
2026-10-19,AirAsia,Chennai,Bangalore,44,4582.0
2026-10-22,AirAsia,Mumbai,Bangalore,47,5151.0
2026-09-24,Vistara,Chennai,Bangalore,19,12554.0
2026-10-04,SpiceJet,Mumbai,Chennai,29,6492.0
2026-10-15,Vistara,Hyderabad,Kolkata,40,7505.0
2026-10-21,Air India,Bangalore,Kolkata,46,6434.0
2026-10-02,GoFirst,Mumbai,Delhi,27,4694.0
2026-09-16,Indigo,Delhi,Chennai,11,9550.0
2026-09-06,AirAsia,Delhi,Mumbai,1,
2026-10-01,SpiceJet,Mumbai,Kolkata,26,6083.0
2026-09-30,GoFirst,Kolkata,Hyderabad,25,5130.0
2026-10-09,GoFirst,Mumbai,Bangalore,34,4303.0
2026-10-05,GoFirst,Mumbai,Kolkata,30,6269.0
2026-09-12,Indigo,Bangalore,Chennai,7,7220.0
2026-10-15,GoFirst,Delhi,Mumbai,40,5049.0
2026-09-24,GoFirst,Mumbai,Hyderabad,19,5592.0
2026-09-25,Vistara,Mumbai,Delhi,20,12231.0
2026-10-03,AirAsia,Bangalore,Delhi,28,6178.0
2026-10-15,SpiceJet,Mumbai,Kolkata,40,4222.0
2026-10-11,Indigo,Hyderabad,Kolkata,36,5793.0
2026-09-27,Vistara,Kolkata,Mumbai,22,10695.0
2026-09-12,GoFirst,Kolkata,Hyderabad,7,
2026-10-05,Air India,Chennai,Kolkata,30,7292.0
2026-09-28,GoFirst,Bangalore,Kolkata,23,5771.0
2026-10-02,SpiceJet,Hyderabad,Bangalore,27,4971.0
2026-09-23,GoFirst,Chennai,Kolkata,18,6099.0
2026-10-13,SpiceJet,Hyderabad,Bangalore,38,6081.0
2026-10-17,Vistara,Delhi,Kolkata,42,8037.0
2026-09-11,Air India,Chennai,Hyderabad,6,8933.0
2026-10-02,Indigo,Mumbai,Bangalore,27,6649.0
2026-09-30,Vistara,Hyderabad,Bangalore,25,10294.0
2026-10-24,Indigo,Kolkata,Delhi,49,3363.0
2026-09-26,SpiceJet,Bangalore,Chennai,21,5702.0
2026-10-09,GoFirst,Bangalore,Kolkata,34,4675.0
2026-10-06,Indigo,Delhi,Chennai,31,7342.0
2026-09-24,Air India,Chennai,Kolkata,19,10790.0
2026-09-16,SpiceJet,Mumbai,Bangalore,11,6974.0
2026-10-07,SpiceJet,Delhi,Chennai,32,5681.0
2026-09-11,SpiceJet,Hyderabad,Delhi,6,8797.0
2026-09-20,SpiceJet,Delhi,Chennai,15,6145.0
2026-09-18,SpiceJet,Chennai,Mumbai,13,6683.0
2026-10-15,Vistara,Bangalore,Delhi,40,10124.0
2026-09-14,SpiceJet,Kolkata,Delhi,9,6183.0
2026-09-12,AirAsia,Kolkata,Bangalore,7,8787.0
2026-10-21,GoFirst,Chennai,Mumbai,46,4541.0
2026-10-22,Vistara,Kolkata,Bangalore,47,5418.0
2026-09-13,AirAsia,Hyderabad,Bangalore,8,6724.0
2026-10-13,SpiceJet,Chennai,Hyderabad,38,4509.0
2026-09-18,Air India,Delhi,Chennai,13,8199.0
2026-10-04,Vistara,Hyderabad,Kolkata,29,9398.0
2026-09-11,GoFirst,Mumbai,Chennai,6,8592.0
2026-10-05,Air India,Chennai,Bangalore,30,8238.0
2026-10-18,AirAsia,Chennai,Delhi,43,4786.0
2026-10-01,GoFirst,Mumbai,Kolkata,26,5712.0
2026-10-14,AirAsia,Kolkata,Hyderabad,39,5441.0
2026-09-27,Indigo,Mumbai,Bangalore,22,6723.0
2026-10-10,GoFirst,Kolkata,Chennai,35,3574.0
2026-10-07,Vistara,Hyderabad,Bangalore,32,9823.0
2026-09-29,GoFirst,Bangalore,Delhi,24,4833.0
2026-10-05,GoFirst,Mumbai,Chennai,30,5726.0
2026-10-12,AirAsia,Mumbai,Delhi,37,6161.0
2026-10-07,Vistara,Mumbai,Bangalore,32,11105.0
2026-10-10,Indigo,Delhi,Chennai,35,7607.0
2026-10-07,GoFirst,Bangalore,Chennai,32,4686.0
2026-10-18,Air India,Mumbai,Bangalore,43,5125.0
2026-09-06,Air India,Hyderabad,Mumbai,1,10060.0
2026-10-19,Vistara,Delhi,Mumbai,44,9502.0
2026-10-14,Indigo,Hyderabad,Mumbai,39,4419.0
2026-10-07,Air India,Hyderabad,Bangalore,32,7159.0
2026-10-22,Indigo,Mumbai,Hyderabad,47,6030.0
2026-09-26,Indigo,Mumbai,Kolkata,21,7704.0
2026-09-20,Air India,Hyderabad,Delhi,15,11246.0
2026-09-11,GoFirst,Chennai,Kolkata,6,7607.0
2026-09-07,Air India,Bangalore,Delhi,2,10471.0
2026-10-23,Vistara,Kolkata,Chennai,48,8398.0
2026-10-17,SpiceJet,Mumbai,Kolkata,42,4562.0
2026-09-10,GoFirst,Kolkata,Bangalore,5,8211.0
2026-10-06,Air India,Chennai,Bangalore,31,6710.0
2026-09-25,Vistara,Chennai,Hyderabad,20,9277.0
2026-10-10,Air India,Delhi,Bangalore,35,7986.0
2026-10-24,AirAsia,Chennai,Delhi,49,3877.0
2026-09-09,AirAsia,Kolkata,Chennai,4,7200.0
2026-09-07,SpiceJet,Bangalore,Kolkata,2,8512.0
2026-10-19,GoFirst,Bangalore,Mumbai,44,3577.0
2026-09-26,SpiceJet,Chennai,Kolkata,21,6987.0
2026-09-07,Air India,Chennai,Delhi,2,12618.0
2026-10-19,AirAsia,Mumbai,Hyderabad,44,4228.0
2026-10-23,Vistara,Mumbai,Bangalore,48,9361.0
2026-09-20,GoFirst,Bangalore,Hyderabad,15,5306.0
2026-09-26,Vistara,Kolkata,Bangalore,21,9199.0
2026-09-27,GoFirst,Kolkata,Bangalore,22,5355.0
2026-10-18,Vistara,Chennai,Delhi,43,7382.0
2026-10-23,GoFirst,Delhi,Hyderabad,48,3345.0
2026-10-06,Indigo,Kolkata,Bangalore,31,6953.0
2026-10-13,GoFirst,Hyderabad,Chennai,38,4630.0
2026-10-01,AirAsia,Delhi,Chennai,26,5099.0
2026-10-07,Indigo,Delhi,Chennai,32,6493.0
2026-10-14,Vistara,Kolkata,Bangalore,39,10329.0
2026-09-07,Indigo,Delhi,Bangalore,2,8333.0
2026-09-10,Vistara,Mumbai,Kolkata,5,14259.0
2026-09-28,SpiceJet,Chennai,Bangalore,23,6577.0
2026-09-16,GoFirst,Hyderabad,Chennai,11,5801.0
2026-09-12,Indigo,Delhi,Hyderabad,7,8608.0
2026-10-10,SpiceJet,Delhi,Bangalore,35,4550.0
2026-10-23,GoFirst,Hyderabad,Mumbai,48,2941.0
2026-10-13,Vistara,Mumbai,Kolkata,38,8645.0
2026-10-20,Vistara,Delhi,Kolkata,45,9116.0
2026-09-07,AirAsia,Hyderabad,Chennai,2,7054.0
2026-09-18,Vistara,Kolkata,Mumbai,13,12814.0
2026-09-20,Vistara,Bangalore,Chennai,15,10679.0
2026-09-10,Vistara,Kolkata,Hyderabad,5,13608.0
2026-09-24,AirAsia,Delhi,Mumbai,19,7508.0
2026-10-23,Air India,Hyderabad,Delhi,48,4411.0
2026-09-28,SpiceJet,Hyderabad,Chennai,23,7455.0
2026-09-14,SpiceJet,Hyderabad,Mumbai,9,6050.0
2026-10-16,GoFirst,Bangalore,Hyderabad,41,3273.0
2026-10-21,Indigo,Kolkata,Bangalore,46,5679.0
2026-09-23,Indigo,Kolkata,Chennai,18,8950.0
2026-10-12,Vistara,Chennai,Kolkata,37,8193.0
2026-09-26,Indigo,Kolkata,Delhi,21,6425.0
2026-10-06,SpiceJet,Kolkata,Hyderabad,31,6365.0
2026-09-30,Vistara,Delhi,Chennai,25,10728.0
2026-09-24,GoFirst,Hyderabad,Kolkata,19,5801.0
2026-10-24,SpiceJet,Kolkata,Hyderabad,49,2709.0
2026-09-09,Indigo,Chennai,Kolkata,4,9283.0
2026-09-23,SpiceJet,Delhi,Chennai,18,7212.0
2026-10-03,AirAsia,Bangalore,Chennai,28,5406.0
2026-09-20,AirAsia,Mumbai,Kolkata,15,7893.0
2026-09-22,Vistara,Chennai,Bangalore,17,12194.0
2026-09-10,AirAsia,Mumbai,Hyderabad,5,8388.0
2026-10-22,GoFirst,Hyderabad,Bangalore,47,4244.0
2026-10-05,Indigo,Chennai,Mumbai,30,4681.0
2026-09-15,AirAsia,Kolkata,Hyderabad,10,6489.0
2026-09-15,Indigo,Chennai,Bangalore,10,7928.0
2026-10-14,Air India,Hyderabad,Delhi,39,5576.0
2026-09-15,Air India,Kolkata,Bangalore,10,10816.0
2026-10-04,Air India,Delhi,Hyderabad,29,7523.0
2026-10-13,Vistara,Chennai,Hyderabad,38,9932.0
2026-10-15,GoFirst,Hyderabad,Delhi,40,3293.0
2026-09-06,SpiceJet,Hyderabad,Bangalore,1,9055.0
2026-09-22,Indigo,Kolkata,Mumbai,17,7310.0
2026-10-04,GoFirst,Mumbai,Chennai,29,5134.0
2026-10-16,Indigo,Delhi,Hyderabad,41,4398.0
2026-09-13,GoFirst,Bangalore,Mumbai,8,7343.0
2026-10-09,Vistara,Delhi,Bangalore,34,7046.0
2026-09-29,Air India,Hyderabad,Delhi,24,9904.0
2026-10-13,SpiceJet,Kolkata,Bangalore,38,5237.0
2026-09-21,Indigo,Bangalore,Kolkata,16,8055.0
2026-09-15,Indigo,Delhi,Chennai,10,9028.0
2026-10-10,Vistara,Mumbai,Delhi,35,10045.0
2026-09-15,Indigo,Bangalore,Kolkata,10,8433.0
2026-09-17,Vistara,Mumbai,Delhi,12,11717.0
2026-09-25,Indigo,Delhi,Bangalore,20,7363.0
2026-10-24,Air India,Chennai,Kolkata,49,
2026-10-04,Indigo,Kolkata,Bangalore,29,5512.0
2026-10-04,AirAsia,Bangalore,Mumbai,29,5536.0
2026-10-20,SpiceJet,Hyderabad,Bangalore,45,6077.0
2026-09-27,Air India,Bangalore,Hyderabad,22,8208.0
2026-09-26,AirAsia,Delhi,Hyderabad,21,7112.0
2026-10-19,Air India,Kolkata,Hyderabad,44,6795.0
2026-10-06,AirAsia,Delhi,Bangalore,31,5104.0
2026-09-20,Air India,Chennai,Hyderabad,15,11397.0
2026-09-08,Air India,Hyderabad,Delhi,3,10424.0
2026-09-08,Indigo,Mumbai,Chennai,3,9848.0
2026-09-06,SpiceJet,Kolkata,Chennai,1,8659.0
2026-09-27,SpiceJet,Bangalore,Mumbai,22,5948.0
2026-09-30,Air India,Kolkata,Bangalore,25,9599.0
2026-10-15,AirAsia,Delhi,Kolkata,40,4398.0
2026-09-07,Vistara,Hyderabad,Kolkata,2,15356.0
2026-10-12,GoFirst,Chennai,Bangalore,37,4483.0
2026-10-01,GoFirst,Kolkata,Mumbai,26,6361.0
2026-09-28,Vistara,Kolkata,Delhi,23,12294.0
2026-09-06,Vistara,Hyderabad,Chennai,1,14408.0
2026-09-30,GoFirst,Kolkata,Chennai,25,5852.0
2026-09-24,SpiceJet,Kolkata,Chennai,19,7788.0
2026-09-12,AirAsia,Bangalore,Chennai,7,6694.0
2026-09-28,Indigo,Bangalore,Chennai,23,6234.0
2026-09-06,SpiceJet,Delhi,Chennai,1,7287.0
2026-09-21,GoFirst,Mumbai,Hyderabad,16,7717.0
2026-10-14,Vistara,Chennai,Delhi,39,8411.0
2026-09-25,Indigo,Kolkata,Chennai,20,
2026-09-28,AirAsia,Delhi,Bangalore,23,5487.0
2026-09-11,Air India,Hyderabad,Kolkata,6,8764.0
2026-10-01,AirAsia,Bangalore,Hyderabad,26,6275.0
2026-09-22,Vistara,Delhi,Mumbai,17,11693.0
2026-09-16,SpiceJet,Chennai,Kolkata,11,8779.0
2026-09-14,Vistara,Chennai,Hyderabad,9,14065.0
2026-10-16,Air India,Bangalore,Kolkata,41,5592.0
2026-09-22,AirAsia,Hyderabad,Delhi,17,6088.0
2026-09-06,Vistara,Bangalore,Kolkata,1,13300.0
2026-10-15,AirAsia,Mumbai,Chennai,40,5374.0
2026-09-20,Vistara,Bangalore,Chennai,15,13364.0
2026-09-15,Indigo,Kolkata,Bangalore,10,8531.0
2026-09-30,Air India,Delhi,Kolkata,25,7616.0
2026-10-16,Indigo,Delhi,Hyderabad,41,6168.0
2026-09-27,SpiceJet,Chennai,Kolkata,22,7250.0
2026-09-27,Indigo,Bangalore,Mumbai,22,7673.0
2026-09-09,Indigo,Chennai,Hyderabad,4,9877.0
2026-09-14,Vistara,Mumbai,Delhi,9,12676.0
2026-09-15,Indigo,Bangalore,Hyderabad,10,7244.0
2026-09-22,AirAsia,Delhi,Kolkata,17,5742.0
2026-10-23,GoFirst,Delhi,Bangalore,48,4395.0
2026-09-06,GoFirst,Mumbai,Hyderabad,1,7991.0
2026-10-05,GoFirst,Chennai,Bangalore,30,5872.0
2026-10-07,Vistara,Hyderabad,Chennai,32,8736.0
2026-10-24,Vistara,Mumbai,Delhi,49,6824.0
2026-09-12,Vistara,Kolkata,Mumbai,7,12774.0
2026-10-02,Air India,Bangalore,Kolkata,27,6275.0
2026-10-07,AirAsia,Chennai,Kolkata,32,5376.0
2026-09-29,SpiceJet,Mumbai,Kolkata,24,
2026-10-11,AirAsia,Kolkata,Hyderabad,36,5928.0
2026-09-18,AirAsia,Hyderabad,Bangalore,13,6832.0
2026-09-26,Air India,Kolkata,Mumbai,21,10142.0
2026-09-26,Vistara,Kolkata,Delhi,21,12929.0
2026-10-03,SpiceJet,Mumbai,Hyderabad,28,4341.0
2026-09-26,AirAsia,Chennai,Bangalore,21,6057.0
2026-09-15,SpiceJet,Bangalore,Kolkata,10,7043.0
2026-10-15,Vistara,Hyderabad,Kolkata,40,9391.0
2026-09-11,Indigo,Mumbai,Chennai,6,10396.0
2026-09-12,Vistara,Kolkata,Bangalore,7,11732.0
2026-09-26,Indigo,Kolkata,Chennai,21,7479.0
2026-09-28,SpiceJet,Delhi,Chennai,23,6294.0
2026-10-09,Vistara,Kolkata,Bangalore,34,11255.0
2026-09-14,GoFirst,Kolkata,Delhi,9,7636.0
2026-10-18,Indigo,Delhi,Mumbai,43,6611.0
2026-09-19,Air India,Kolkata,Bangalore,14,8154.0
2026-09-29,AirAsia,Chennai,Kolkata,24,6921.0
2026-09-24,SpiceJet,Hyderabad,Chennai,19,6332.0
2026-10-02,AirAsia,Delhi,Kolkata,27,4452.0
2026-10-06,GoFirst,Chennai,Hyderabad,31,4916.0
2026-09-18,Air India,Mumbai,Bangalore,13,8938.0
2026-10-24,AirAsia,Bangalore,Delhi,49,4315.0
2026-10-04,Air India,Hyderabad,Kolkata,29,8541.0
2026-10-22,Air India,Mumbai,Delhi,47,3984.0
2026-09-23,SpiceJet,Delhi,Mumbai,18,5822.0
2026-09-29,Air India,Kolkata,Bangalore,24,8522.0
2026-09-26,GoFirst,Chennai,Bangalore,21,7162.0
2026-10-01,GoFirst,Bangalore,Mumbai,26,5163.0
2026-09-29,Air India,Delhi,Hyderabad,24,8817.0
2026-10-01,Vistara,Chennai,Bangalore,26,11022.0
2026-10-12,GoFirst,Kolkata,Bangalore,37,5258.0
2026-09-14,Vistara,Hyderabad,Kolkata,9,13237.0
2026-09-18,Vistara,Bangalore,Chennai,13,10513.0
2026-10-10,Air India,Delhi,Mumbai,35,7798.0
2026-10-08,Indigo,Kolkata,Bangalore,33,4334.0
2026-10-24,SpiceJet,Kolkata,Hyderabad,49,3009.0
2026-09-25,AirAsia,Chennai,Delhi,20,7700.0
2026-10-02,Vistara,Kolkata,Delhi,27,10509.0
2026-09-08,AirAsia,Chennai,Kolkata,3,7726.0
2026-10-01,Indigo,Mumbai,Delhi,26,7942.0
2026-10-15,SpiceJet,Chennai,Mumbai,40,5595.0
2026-09-25,Indigo,Hyderabad,Bangalore,20,8823.0
2026-09-20,GoFirst,Mumbai,Delhi,15,6061.0
2026-09-15,Vistara,Mumbai,Hyderabad,10,11564.0
2026-10-13,Indigo,Hyderabad,Bangalore,38,6093.0
2026-10-22,Indigo,Delhi,Hyderabad,47,3919.0
2026-10-12,AirAsia,Kolkata,Bangalore,37,5380.0
2026-10-21,SpiceJet,Hyderabad,Mumbai,46,4080.0
2026-09-22,Air India,Chennai,Kolkata,17,7964.0
2026-09-25,Indigo,Hyderabad,Bangalore,20,8998.0
2026-10-12,Vistara,Mumbai,Bangalore,37,7114.0
2026-10-16,Air India,Delhi,Kolkata,41,7497.0
2026-10-17,Vistara,Chennai,Bangalore,42,8714.0
2026-10-08,Air India,Bangalore,Hyderabad,33,8652.0
2026-09-11,GoFirst,Chennai,Delhi,6,6794.0
2026-09-12,GoFirst,Chennai,Hyderabad,7,6419.0
2026-10-13,Vistara,Bangalore,Mumbai,38,9681.0
2026-10-04,SpiceJet,Delhi,Chennai,29,6555.0
2026-09-19,GoFirst,Hyderabad,Mumbai,14,6941.0
2026-09-27,Indigo,Hyderabad,Bangalore,22,7216.0
2026-10-21,Indigo,Mumbai,Kolkata,46,4181.0
2026-09-17,SpiceJet,Hyderabad,Mumbai,12,8402.0
2026-09-27,Indigo,Mumbai,Bangalore,22,8793.0
2026-09-21,Vistara,Kolkata,Mumbai,16,12476.0
2026-10-09,SpiceJet,Hyderabad,Delhi,34,6689.0
2026-10-01,SpiceJet,Chennai,Delhi,26,5097.0
2026-09-10,Vistara,Mumbai,Chennai,5,12269.0
2026-10-14,Vistara,Bangalore,Mumbai,39,9601.0
2026-09-13,Vistara,Chennai,Delhi,8,14664.0
2026-10-07,Vistara,Hyderabad,Delhi,32,10831.0
2026-10-17,AirAsia,Hyderabad,Kolkata,42,5094.0
2026-09-22,Vistara,Mumbai,Hyderabad,17,11143.0
2026-10-22,Air India,Chennai,Delhi,47,3764.0
2026-10-20,GoFirst,Kolkata,Bangalore,45,5497.0
2026-10-12,Air India,Hyderabad,Chennai,37,6394.0
2026-09-22,GoFirst,Mumbai,Hyderabad,17,5700.0
2026-09-26,SpiceJet,Hyderabad,Bangalore,21,6862.0
2026-10-02,GoFirst,Bangalore,Hyderabad,27,5246.0
2026-10-16,AirAsia,Kolkata,Chennai,41,4302.0
2026-10-11,SpiceJet,Mumbai,Kolkata,36,5517.0
2026-10-14,Indigo,Chennai,Kolkata,39,6858.0
2026-10-05,Air India,Hyderabad,Chennai,30,
2026-10-03,Air India,Hyderabad,Kolkata,28,7005.0
2026-10-05,SpiceJet,Delhi,Chennai,30,4337.0
2026-10-09,Air India,Bangalore,Kolkata,34,9155.0
2026-09-22,Air India,Hyderabad,Chennai,17,10700.0
2026-10-07,GoFirst,Chennai,Delhi,32,5651.0
2026-10-09,Vistara,Hyderabad,Delhi,34,10448.0
2026-10-21,Vistara,Mumbai,Bangalore,46,5747.0
2026-09-25,SpiceJet,Chennai,Mumbai,20,5793.0
2026-09-17,Vistara,Kolkata,Delhi,12,13975.0
2026-10-01,AirAsia,Chennai,Kolkata,26,6152.0
2026-10-24,Air India,Hyderabad,Mumbai,49,4514.0
2026-10-15,Air India,Mumbai,Chennai,40,6234.0
2026-09-14,Vistara,Hyderabad,Bangalore,9,11230.0
2026-09-25,SpiceJet,Chennai,Mumbai,20,8128.0
2026-09-25,AirAsia,Mumbai,Kolkata,20,6462.0
2026-10-08,Air India,Delhi,Mumbai,33,5740.0
2026-10-05,Indigo,Chennai,Kolkata,30,8365.0
2026-10-07,AirAsia,Chennai,Delhi,32,4169.0
2026-10-05,Vistara,Mumbai,Chennai,30,8416.0
2026-09-19,GoFirst,Kolkata,Mumbai,14,6961.0
2026-10-01,GoFirst,Kolkata,Delhi,26,6051.0
